act,song,speaker,line
The Wisdom Saga,Legendary,Telemachus,"The minotaurs, even Cerberus"
The Wisdom Saga,Legendary,Telemachus,I know life and fate are scary
The Wisdom Saga,Legendary,Telemachus,But I wanna be legendary
The Wisdom Saga,Little Wolf,Antinuous,"Fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Suitors,"Fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Antinuous,Wanna entertain me?
The Wisdom Saga,Little Wolf,Suitors,Wanna entertain me?
The Wisdom Saga,Little Wolf,Antinuous,"Bite, little wolf, bite"
The Wisdom Saga,Little Wolf,Suitors,"Bite, little wolf, bite"
The Wisdom Saga,Little Wolf,Antinuous,Let's see how you take this
The Wisdom Saga,Little Wolf,Suitors,Let's see how you take this
The Wisdom Saga,Little Wolf,Antinuous,"Strike, little wolf, strike"
The Wisdom Saga,Little Wolf,Suitors,"Strike, little wolf, strike"
The Wisdom Saga,Little Wolf,Antinuous,Wanna be a man? Then
The Wisdom Saga,Little Wolf,Suitors,Wanna be a man? Then
The Wisdom Saga,Little Wolf,Antinuous,"Fight, little wolf, fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Suitors,"Fight, little wolf, fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Antinuous,"You've made your worst mistake here, might be your last one too"
The Wisdom Saga,Little Wolf,Suitors,"You've made your worst mistake here, might be your last one too"
The Wisdom Saga,Little Wolf,Antinuous,You'll have run out of bones to break when you and I are through
The Wisdom Saga,Little Wolf,Suitors,You'll have run out of bones to break when you and I are through
The Wisdom Saga,Little Wolf,Antinuous,I'll teach you all the lessons your daddy never could
The Wisdom Saga,Little Wolf,Suitors,I'll teach you all the lessons your daddy never could
The Wisdom Saga,Little Wolf,Antinuous,This cruel world doesn't give out presents just for being good
The Wisdom Saga,Little Wolf,Suitors,This cruel world doesn't give out presents just for being good
The Wisdom Saga,Little Wolf,Antinuous,So
The Wisdom Saga,Little Wolf,Suitors,So
The Wisdom Saga,Little Wolf,Antinuous,"Fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Suitors,"Fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Antinuous,Wanna entertain m??
The Wisdom Saga,Little Wolf,Suitors,Wanna entertain m??
The Wisdom Saga,Little Wolf,Antinuous,"Bite, little wolf, bite"
The Wisdom Saga,Little Wolf,Suitors,"Bite, little wolf, bite"
The Wisdom Saga,Little Wolf,Antinuous,L?t's see how you take this
The Wisdom Saga,Little Wolf,Suitors,L?t's see how you take this
The Wisdom Saga,Little Wolf,Antinuous,"Strike, little wolf, strike"
The Wisdom Saga,Little Wolf,Suitors,"Strike, little wolf, strike"
The Wisdom Saga,Little Wolf,Antinuous,Wanna be a man? Then
The Wisdom Saga,Little Wolf,Suitors,Wanna be a man? Then
The Wisdom Saga,Little Wolf,Antinuous,"Fight, little wolf, fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Suitors,"Fight, little wolf, fight, little wolf, fight"
The Wisdom Saga,Little Wolf,Antinuous,"Or die, little wolf, die"
The Wisdom Saga,Little Wolf,Suitors,"Or die, little wolf, die"
The Wisdom Saga,Little Wolf,Antinuous,Don't you know it's fight or
The Wisdom Saga,Little Wolf,Suitors,Don't you know it's fight or
The Wisdom Saga,Little Wolf,Antinuous,"Fly, little wolf, fly"
The Wisdom Saga,Little Wolf,Suitors,"Fly, little wolf, fly"
The Wisdom Saga,Little Wolf,Antinuous,All because you had to
The Wisdom Saga,Little Wolf,Suitors,All because you had to
The Wisdom Saga,Little Wolf,Antinuous,"Try, little wolf try"
The Wisdom Saga,Little Wolf,Suitors,"Try, little wolf try"
The Wisdom Saga,Little Wolf,Antinuous,Run away before you
The Wisdom Saga,Little Wolf,Suitors,Run away before you
The Wisdom Saga,Little Wolf,Antinuous,"Die, little wolf, die, little wolf, die"
The Wisdom Saga,Little Wolf,Suitors,"Die, little wolf, die, little wolf, die"
The Wisdom Saga,We’d Be Fine,Telemachus,I don't know who this friend is
The Wisdom Saga,We’d Be Fine,Telemachus,Or if he's worth the hype but
The Wisdom Saga,We’d Be Fine,Telemachus,My time with you has been splendid
The Wisdom Saga,We’d Be Fine,Telemachus,The best day of my life
The Wisdom Saga,We’d Be Fine,Telemachus,"Cause I got in a fight, sailed to an island"
The Wisdom Saga,We’d Be Fine,Telemachus,When I've never left home shores
The Wisdom Saga,We’d Be Fine,Telemachus,You're the friend I've never had before
The Wisdom Saga,We’d Be Fine,Telemachus,"And so I think maybe, if life wasn't spent as planned"
The Wisdom Saga,We’d Be Fine,Telemachus,"Maybe, it's time that you lend a hand"
The Wisdom Saga,We’d Be Fine,Telemachus,I don't think he'll mind
The Wisdom Saga,We’d Be Fine,Telemachus,If not his friend then mine
The Wisdom Saga,Love in Paradise,Calypso,Morning sleepyhead
The Wisdom Saga,Love in Paradise,Calypso,You've been resting for a while
The Wisdom Saga,Love in Paradise,Calypso,I swore that you were dead
The Wisdom Saga,Love in Paradise,Calypso,When you washed up on my isle
The Wisdom Saga,Love in Paradise,Calypso,Did you know you talk in your sleep?
The Wisdom Saga,Love in Paradise,Calypso,"Tell me, though, who's Penelope?"
The Wisdom Saga,Love in Paradise,Odysseus,She's my wife
The Wisdom Saga,Love in Paradise,Calypso,"Anyways, I've got all you could want here"
The Wisdom Saga,Love in Paradise,Calypso,All you could need here
The Wisdom Saga,Love in Paradise,Calypso,"Just you and me, my dear my love for life"
The Wisdom Saga,Love in Paradise,Calypso,Soon into bed we'll climb and spend our time
The Wisdom Saga,Love in Paradise,Odysseus,I'm not your man
The Wisdom Saga,Love in Paradise,Calypso,I'm what you want here
The Wisdom Saga,Love in Paradise,Calypso,I'm what you need here
The Wisdom Saga,Love in Paradise,Calypso,"Just you and me, my love in paradise"
The Wisdom Saga,Love in Paradise,Calypso,Now til the end of time
The Wisdom Saga,Love in Paradise,Calypso,"From here on out, you're mine, all mine"
The Wisdom Saga,Love in Paradise,Odysseus,"Hell no, I could kill you where you stand"
The Wisdom Saga,Love in Paradise,Odysseus,"I'm no pet, I'm a married man"
The Wisdom Saga,Love in Paradise,Calypso,"Oh handsome, you may try"
The Wisdom Saga,Love in Paradise,Calypso,"But last I checked, goddesses can't die"
The Wisdom Saga,Love in Paradise,Odysseus,Goddess?
The Wisdom Saga,Love in Paradise,Calypso,You're adorable
The Wisdom Saga,Love in Paradise,Calypso,"Bow down now to the immortal Calypso, here to entertain"
The Wisdom Saga,Love in Paradise,Calypso,"But fear not, I bring no pain"
The Wisdom Saga,Love in Paradise,Calypso,Cause we've got
The Wisdom Saga,Love in Paradise,Calypso,All we could want here
The Wisdom Saga,Love in Paradise,Calypso,All we could need here
The Wisdom Saga,Love in Paradise,Calypso,"Under my spell, we're stuck in paradise"
The Wisdom Saga,Love in Paradise,Calypso,"No one can come nor go, my island stays unknown"
The Wisdom Saga,Love in Paradise,Odysseus,"No, no"
The Wisdom Saga,Love in Paradise,Odysseus,I don't belong here
The Wisdom Saga,Love in Paradise,Odysseus,There's something wrong here
The Wisdom Saga,Love in Paradise,Odysseus,I won't be drawn to love in paradise
The Wisdom Saga,Love in Paradise,Odysseus,"Not till the end of time, there is no way"
The Wisdom Saga,Love in Paradise,Calypso,"You're mine, all mine"
The Wisdom Saga,God Games,Athena,"Father, God King, rarely do I ask for favors"
The Wisdom Saga,God Games,Athena,"Now, I'm knocking on your door"
The Wisdom Saga,God Games,Athena,With hopes to save a friendship
The Wisdom Saga,God Games,Athena,With one who's a prisoner far from home
The Wisdom Saga,God Games,Athena,Odysseus
The Wisdom Saga,God Games,Zeus,Divine intervention — is that what you seek?
The Wisdom Saga,God Games,Zeus,To untie apprehensions that were placed on that Greek?
The Wisdom Saga,God Games,Zeus,You are playing with thunder for a man full of shame
The Wisdom Saga,God Games,Zeus,But if he's worth the risk of going under
The Wisdom Saga,God Games,Zeus,Why not make it a game?
The Wisdom Saga,God Games,Zeus,Convince each of them that he ought to be released
The Wisdom Saga,God Games,Zeus,And I'll release him
The Wisdom Saga,God Games,Athena,Who's them?
The Wisdom Saga,God Games,Zeus,"Apollo, Hephaestus"
The Wisdom Saga,God Games,Zeus,"Aphrodite, Ares"
The Wisdom Saga,God Games,Zeus,H?ra or me
The Wisdom Saga,God Games,Zeus,What do you say?
The Wisdom Saga,God Games,Apollo,Great
The Wisdom Saga,God Games,Hephaestus,Very well
The Wisdom Saga,God Games,Aphrodite,Eh
The Wisdom Saga,God Games,Ares,Alright
The Wisdom Saga,God Games,Hera,Groovy
The Wisdom Saga,God Games,Athena,Bring it!
The Wisdom Saga,God Games,Ensemble,Apollo
The Wisdom Saga,God Games,Apollo,You all know I'm a fan of catchy songs
The Wisdom Saga,God Games,Apollo,So with so many sirens gone
The Wisdom Saga,God Games,Apollo,I think Ody's in the wrong
The Wisdom Saga,God Games,Athena,They were trying to do him worse
The Wisdom Saga,God Games,Athena,All he did was reimburse them
The Wisdom Saga,God Games,Athena,Now they'll tread with caution first
The Wisdom Saga,God Games,Athena,To live another day and sing another verse
The Wisdom Saga,God Games,Apollo,"If that's true, release him"
The Wisdom Saga,God Games,Ensemble,Hephaestus
The Wisdom Saga,God Games,Hephaestus,Trust is not given; it's forged
The Wisdom Saga,God Games,Hephaestus,Why should I give him my support?
The Wisdom Saga,God Games,Hephaestus,He sacrificed his own cohort
The Wisdom Saga,God Games,Athena,Did you forget they failed to listen?
The Wisdom Saga,God Games,Athena,He was betrayed and then imprisoned
The Wisdom Saga,God Games,Athena,But if you make the right decision
The Wisdom Saga,God Games,Athena,He can still build a future with those who miss him
The Wisdom Saga,God Games,Hephaestus,"Fine, release him"
The Wisdom Saga,God Games,Ensemble,Aphrodite
The Wisdom Saga,God Games,Aphrodite,Your little high and mighty Odysseus
The Wisdom Saga,God Games,Aphrodite,Claims to love his mother but lets her die of a broken heart
The Wisdom Saga,God Games,Athena,He was busy fighting
The Wisdom Saga,God Games,Aphrodite,More like busy spiting the cyclops
The Wisdom Saga,God Games,Aphrodite,Let him feel the pain that his mother felt and rot
The Wisdom Saga,God Games,Athena,Wait
The Wisdom Saga,God Games,Athena,Please reconsider this
The Wisdom Saga,God Games,Ares,"Really, Athena? These old tricks?"
The Wisdom Saga,God Games,Athena,Ares
The Wisdom Saga,God Games,Ensemble,"Ares, Ares"
The Wisdom Saga,God Games,Ares,What kind of sick coward holds back his power
The Wisdom Saga,God Games,Ares,While his friends get devoured?
The Wisdom Saga,God Games,Ares,"He didn't even fight Scylla, didn't even try to kill her"
The Wisdom Saga,God Games,Ares,Hides inside a wooden horse to get the job done
The Wisdom Saga,God Games,Ares,Never handles things upfront
The Wisdom Saga,God Games,Ares,Pathetic and weak like his son
The Wisdom Saga,God Games,Athena,"Hold your tongue now, his son's my friend"
The Wisdom Saga,God Games,Athena,And tell your lover that a broken heart can mend
The Wisdom Saga,God Games,Athena,Do you want more bloodshed? Then set him free
The Wisdom Saga,God Games,Athena,"To get back to his homestead, he'll make everybody bleed"
The Wisdom Saga,God Games,Aphrodite,"Ugh, release him"
The Wisdom Saga,God Games,Ares,"Ugh, release him"
The Wisdom Saga,God Games,Hera,"Hey, baby"
The Wisdom Saga,God Games,Ensemble,Hera
The Wisdom Saga,God Games,Hera,"So many heroes, so many tales"
The Wisdom Saga,God Games,Hera,Give me one good reason why yours should prevail
The Wisdom Saga,God Games,Athena,He's got the mind of a genius
The Wisdom Saga,God Games,Hera,Try harder
The Wisdom Saga,God Games,Athena,He's pretty skilled with words
The Wisdom Saga,God Games,Hera,You can do better than that
The Wisdom Saga,God Games,Athena,He's kind of funny
The Wisdom Saga,God Games,Hera,Eh
The Wisdom Saga,God Games,Athena,Never once has he cheated on his wife
The Wisdom Saga,God Games,Hera,Release him
The Wisdom Saga,God Games,Athena,I've played your game and won. release him
The Wisdom Saga,God Games,Zeus,"You dare to defy me, to make me feel shame?"
The Wisdom Saga,God Games,Zeus,"No one beats me, no one wins my game"
The Wisdom Saga,God Games,Zeus,"Thunder, bring her through the wringer"
The Wisdom Saga,God Games,Ensemble,"Thunder, bring her through the wringer"
The Wisdom Saga,God Games,Zeus,Show her I'm the judgment call
The Wisdom Saga,God Games,Ensemble,Show her I'm the judgment call
The Wisdom Saga,God Games,Zeus,The one who makes her kingdom fall
The Wisdom Saga,God Games,Ensemble,The one who makes her kingdom fall
The Wisdom Saga,God Games,Ares,Is she dead?
The Wisdom Saga,God Games,Athena,"Let him go, please"
The Wisdom Saga,God Games,Athena,Let him go
The Vengeance Saga,Not Sorry For Loving You,Calypso,Someone arrived today
The Vengeance Saga,Not Sorry For Loving You,Calypso,They said they're taking you away
The Vengeance Saga,Not Sorry For Loving You,Calypso,That you're not mine to save
The Vengeance Saga,Not Sorry For Loving You,Calypso,And soon I won't get to see your face
The Vengeance Saga,Not Sorry For Loving You,Calypso,So I came by to say
The Vengeance Saga,Not Sorry For Loving You,Calypso,You're unlike anyone I have ever?known
The Vengeance Saga,Not Sorry For Loving You,Calypso,'Cause?you're?all I've ever?known
The Vengeance Saga,Not Sorry For Loving You,Calypso,And if I?pushed you
The Vengeance Saga,Not Sorry For Loving You,Calypso,Or if I came on too strong
The Vengeance Saga,Not Sorry For Loving You,Calypso,Or if I ambushed you
The Vengeance Saga,Not Sorry For Loving You,Calypso,"For that, I'll say I was wrong"
The Vengeance Saga,Not Sorry For Loving You,Calypso,And if you hate me
The Vengeance Saga,Not Sorry For Loving You,Calypso,Then I am sorry my love's too much for you
The Vengeance Saga,Not Sorry For Loving You,Calypso,But I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,But I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Odysseus,Calypso
The Vengeance Saga,Not Sorry For Loving You,Calypso,Let me speak
The Vengeance Saga,Not Sorry For Loving You,Calypso,I spent my whole life here
The Vengeance Saga,Not Sorry For Loving You,Calypso,Was cast away when I was young
The Vengeance Saga,Not Sorry For Loving You,Calypso,Alone for a hundred years
The Vengeance Saga,Not Sorry For Loving You,Calypso,I had no friends but the sky and sun
The Vengeance Saga,Not Sorry For Loving You,Calypso,So when you washed ashore
The Vengeance Saga,Not Sorry For Loving You,Calypso,I thought for sure that you were my dream come true
The Vengeance Saga,Not Sorry For Loving You,Calypso,I thought I knew
The Vengeance Saga,Not Sorry For Loving You,Calypso,So if I pushed you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,So if I pushed you
The Vengeance Saga,Not Sorry For Loving You,Calypso,So if I pushed you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,So if I pushed you
The Vengeance Saga,Not Sorry For Loving You,Calypso,Or if I came on too strong
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Or if I came on too strong
The Vengeance Saga,Not Sorry For Loving You,Calypso,Or if I came on too strong
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Or if I came on too strong
The Vengeance Saga,Not Sorry For Loving You,Calypso,Or if I ambushed you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Or if I ambushed you
The Vengeance Saga,Not Sorry For Loving You,Calypso,Or if I ambushed you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Or if I ambushed you
The Vengeance Saga,Not Sorry For Loving You,Calypso,"For that, I'll say I was wrong"
The Vengeance Saga,Not Sorry For Loving You,Ensemble,"For that, I'll say I was wrong"
The Vengeance Saga,Not Sorry For Loving You,Calypso,"For that, I'll say I was wrong"
The Vengeance Saga,Not Sorry For Loving You,Ensemble,"For that, I'll say I was wrong"
The Vengeance Saga,Not Sorry For Loving You,Calypso,And if you hate me
The Vengeance Saga,Not Sorry For Loving You,Ensemble,And if you hate me
The Vengeance Saga,Not Sorry For Loving You,Calypso,And if you hate me
The Vengeance Saga,Not Sorry For Loving You,Ensemble,And if you hate me
The Vengeance Saga,Not Sorry For Loving You,Calypso,Then I am sorry my love's too much for you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Then I am sorry my love's too much for you
The Vengeance Saga,Not Sorry For Loving You,Calypso,Then I am sorry my love's too much for you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Then I am sorry my love's too much for you
The Vengeance Saga,Not Sorry For Loving You,Calypso,Ooh-ooh-ooh-ooh
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Ooh-ooh-ooh-ooh
The Vengeance Saga,Not Sorry For Loving You,Calypso,Ooh-ooh-ooh-ooh
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Ooh-ooh-ooh-ooh
The Vengeance Saga,Not Sorry For Loving You,Calypso,But I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,But I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,But I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,But I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I'm not sorry for loving you
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm not sorry
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm angry and tired and restless and sad
The Vengeance Saga,Not Sorry For Loving You,Calypso,I'm stuck in the moments I swore that we had
The Vengeance Saga,Not Sorry For Loving You,Calypso,I wish you would chase me
The Vengeance Saga,Not Sorry For Loving You,Calypso,Or try to embrace me
The Vengeance Saga,Not Sorry For Loving You,Calypso,"For once, I wish you would lie and say"
The Vengeance Saga,Not Sorry For Loving You,Odysseus,I love you
The Vengeance Saga,Not Sorry For Loving You,Calypso,You do?
The Vengeance Saga,Not Sorry For Loving You,Odysseus,But not in the way that you want me to
The Vengeance Saga,Not Sorry For Loving You,Calypso,I hate that I fell in love with you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,I hate that I fell in love with you
The Vengeance Saga,Not Sorry For Loving You,Calypso,Hate that I fell in love with you
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Hate that I fell in love with you
The Vengeance Saga,Not Sorry For Loving You,Calypso,Why did I fall in love with you?
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Why did I fall in love with you?
The Vengeance Saga,Not Sorry For Loving You,Calypso,Why did I fall in love with you?
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Why did I fall in love with you?
The Vengeance Saga,Not Sorry For Loving You,Calypso,What do I do with this love for you?
The Vengeance Saga,Not Sorry For Loving You,Ensemble,What do I do with this love for you?
The Vengeance Saga,Not Sorry For Loving You,Calypso,What do I do with this love for you?
The Vengeance Saga,Not Sorry For Loving You,Ensemble,What do I do with this love for you?
The Vengeance Saga,Not Sorry For Loving You,Calypso,How am I supposed to get over you?
The Vengeance Saga,Not Sorry For Loving You,Ensemble,How am I supposed to get over you?
The Vengeance Saga,Not Sorry For Loving You,Calypso,How am I supposed to get over you?
The Vengeance Saga,Not Sorry For Loving You,Ensemble,How am I supposed to get over you?
The Vengeance Saga,Not Sorry For Loving You,Calypso,Why in the world won't you love me too?
The Vengeance Saga,Not Sorry For Loving You,Ensemble,Why in the world won't you love me too?
The Vengeance Saga,Dangerous,Odysseus,Hermes?
The Vengeance Saga,Dangerous,Hermes,"Ahahahahaha, hello old friend"
The Vengeance Saga,Dangerous,Odysseus,So you're the one who talked to Calypso?
The Vengeance Saga,Dangerous,Odysseus,Why are you here?
The Vengeance Saga,Dangerous,Hermes,You're being given a final option
The Vengeance Saga,Dangerous,Hermes,Consider this your one last chance
The Vengeance Saga,Dangerous,Hermes,To make it back home and abandon caution
The Vengeance Saga,Dangerous,Hermes,Wash it away like the blood your hands have known
The Vengeance Saga,Dangerous,Hermes,I know if you dance with fate
The Vengeance Saga,Dangerous,Hermes,"Then I know, I know you'll enhance your state"
The Vengeance Saga,Dangerous,Odysseus,If your plan's so great then why'd you wait to say it?
The Vengeance Saga,Dangerous,Hermes,"Well it's a little bit dangerous, my friend"
The Vengeance Saga,Dangerous,Hermes,You'll need a mindset change for this
The Vengeance Saga,Dangerous,Hermes,You cannot get away with playing safe for this
The Vengeance Saga,Dangerous,Hermes,You wanna get home?
The Vengeance Saga,Dangerous,Hermes,Put it all on the line
The Vengeance Saga,Dangerous,Hermes,And put your whol? brain in it
The Vengeance Saga,Dangerous,Hermes,Remember ?very trick in your domain for this
The Vengeance Saga,Dangerous,Hermes,You gotta treat it like it is the main event
The Vengeance Saga,Dangerous,Hermes,You wanna get home?
The Vengeance Saga,Dangerous,Hermes,Put it all on the line
The Vengeance Saga,Dangerous,Hermes,Be dangerous
The Vengeance Saga,Dangerous,Odysseus,"Alright, I'm in, what do I do?"
The Vengeance Saga,Dangerous,Hermes,"First stop, uncharted waters"
The Vengeance Saga,Dangerous,Hermes,"When lost, look towards the sky"
The Vengeance Saga,Dangerous,Hermes,"Follow the north star, no matter how far"
The Vengeance Saga,Dangerous,Hermes,"You think you're going, you keep on rowing"
The Vengeance Saga,Dangerous,Hermes,When strangers lurk around the isle
The Vengeance Saga,Dangerous,Hermes,When danger greets you with a smile
The Vengeance Saga,Dangerous,Hermes,"Fight your way through, do what you must do"
The Vengeance Saga,Dangerous,Hermes,"But no matter what, keep moving"
The Vengeance Saga,Dangerous,Hermes,"It's gonna be dangerous, my friend"
The Vengeance Saga,Dangerous,Hermes,You'll need a mindset change for this
The Vengeance Saga,Dangerous,Hermes,You cannot get away with playing safe for this
The Vengeance Saga,Dangerous,Hermes,You wanna get home?
The Vengeance Saga,Dangerous,Hermes,Put it all on the line
The Vengeance Saga,Dangerous,Hermes,And put your whole brain in it
The Vengeance Saga,Dangerous,Hermes,Remember every trick in your domain for this
The Vengeance Saga,Dangerous,Hermes,You gotta treat it like it is the main event
The Vengeance Saga,Dangerous,Hermes,You wanna get home?
The Vengeance Saga,Dangerous,Hermes,Put it all on the line
The Vengeance Saga,Dangerous,Hermes,Be dangerous
The Vengeance Saga,Charybdis,Odysseus,You must be who Hermes mentioned
The Vengeance Saga,Charybdis,Odysseus,A monster here to block my way
The Vengeance Saga,Charybdis,Odysseus,I'd like to hurry up and end this
The Vengeance Saga,Charybdis,Odysseus,So if you don't have much to say
The Vengeance Saga,Charybdis,Odysseus,"Then oh, bring it on"
The Vengeance Saga,Charybdis,Odysseus,"I'm not dying here, I'm still fighting here"
The Vengeance Saga,Charybdis,Odysseus,I'm holding on
The Vengeance Saga,Charybdis,Odysseus,"Til I see it through, til I've beaten you"
The Vengeance Saga,Charybdis,Odysseus,I already know your tactics
The Vengeance Saga,Charybdis,Odysseus,When you swallow you attack with whirlpools that attract prey
The Vengeance Saga,Charybdis,Odysseus,"But I see a disadvantage, cause I don't even have to kill you"
The Vengeance Saga,Charybdis,Odysseus,I'll just have to avoid you
The Vengeance Saga,Charybdis,Odysseus,"See, if you don't spit it out soon, all that water will destroy you"
The Vengeance Saga,Charybdis,Odysseus,"Oh, bring it on"
The Vengeance Saga,Charybdis,Odysseus,"Til you're out of breath, til there's nothing left"
The Vengeance Saga,Charybdis,Odysseus,I'm holding on
The Vengeance Saga,Charybdis,Odysseus,"Til I'm in the clear, til I'm out of here, oh"
The Vengeance Saga,Get in the Water,Poseidon,"There you are, coward"
The Vengeance Saga,Get in the Water,Poseidon,I've been waiting for this moment
The Vengeance Saga,Get in the Water,Poseidon,For the perfect time to strike
The Vengeance Saga,Get in the Water,Poseidon,When your?home's?so close
The Vengeance Saga,Get in the Water,Poseidon,And you've?reached your coast
The Vengeance Saga,Get in the Water,Poseidon,That's when our paths?collide
The Vengeance Saga,Get in the Water,Poseidon,I've got a reputation
The Vengeance Saga,Get in the Water,Poseidon,I've got a name to uphold
The Vengeance Saga,Get in the Water,Poseidon,So I can't go letting you walk or else the world forgets I'm cold
The Vengeance Saga,Get in the Water,Poseidon,Now get in the water
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Poseidon,"Or I'll raise the tide so high, all of Ithaca will die"
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Odysseus,Wait
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Odysseus,"Stop this, please"
The Vengeance Saga,Get in the Water,Poseidon,I'll make tidal waves so profound
The Vengeance Saga,Get in the Water,Poseidon,Both your wife and your son will drown
The Vengeance Saga,Get in the Water,Odysseus,NO
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Poseidon,Don't mistake my threats for bluff
The Vengeance Saga,Get in the Water,Poseidon,You have lived more than enough
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Poseidon,I'll take your son and gouge his eyes
The Vengeance Saga,Get in the Water,Poseidon,"That is, unless you choose to die"
The Vengeance Saga,Get in the Water,Poseidon,Get in the water
The Vengeance Saga,Get in the Water,Odysseus,"Aren't you tired, Poseidon?"
The Vengeance Saga,Get in the Water,Odysseus,"It's been 8 years, how long will this go?"
The Vengeance Saga,Get in the Water,Odysseus,We're both hurting from losses
The Vengeance Saga,Get in the Water,Odysseus,So why not leave this here and just go home?
The Vengeance Saga,Get in the Water,Poseidon,No
The Vengeance Saga,Get in the Water,Poseidon,Ruthlessness is mercy upon ourselves
The Vengeance Saga,Get in the Water,Poseidon,Die
The Vengeance Saga,600 Strike,Ensemble,Six hundred men (Six hundred)
The Vengeance Saga,600 Strike,Ensemble,Six hundred men (Six hundred)
The Vengeance Saga,600 Strike,Ensemble,Six hundred men (Six hundred)
The Vengeance Saga,600 Strike,Ensemble,Six hundred men (Six hundred)
The Vengeance Saga,600 Strike,Odysseus,I don't think you seem to get it
The Vengeance Saga,600 Strike,Odysseus,I can't afford to die
The Vengeance Saga,600 Strike,Odysseus,'Cause I will get back to my son
The Vengeance Saga,600 Strike,Odysseus,And I will get back to my wife
The Vengeance Saga,600 Strike,Odysseus,"For every comrade, every one of my friends"
The Vengeance Saga,600 Strike,Odysseus,Almost all of whom were slaughtered by your hand
The Vengeance Saga,600 Strike,Odysseus,Six hundred strike
The Vengeance Saga,600 Strike,Ensemble,Six hundred men (Six hundred)
The Vengeance Saga,600 Strike,Ensemble,Six hundred men (Six hundred)
The Vengeance Saga,600 Strike,Ensemble,Six hundred men (Six hundred)
The Vengeance Saga,600 Strike,Ensemble,"Six hundred, six hundred m?n"
The Vengeance Saga,600 Strike,Poseidon,You idiot
The Vengeance Saga,600 Strike,Poseidon,Can't you see?
The Vengeance Saga,600 Strike,Poseidon,You sealed your fate just to b?at me
